"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
0.08262596279,0.08437526226,0,-3.223115925e-007,-3.071689605e-007,1.031444413e-006,0.0004980027443,-7.524768975e-014,0.002291820245,0.361
0.08262418956,0.08437690139,0,-7.821378176e-007,-7.583882393e-007,9.761533875e-007,0.0005600021104,-7.980380544e-014,0.00247107842,0.371
0.08262194693,0.08437897265,0,-1.342552423e-006,-1.314543965e-006,6.620166459e-007,0.0006453474634,-8.396483785e-014,0.002710818313,0.381
0.08261927962,0.08438144624,0,-1.980899469e-006,-1.952818593e-006,3.175054175e-008,0.0007480317727,-8.805072828e-014,0.003002494574,0.391
0.08261621743,0.08438425511,0,-2.674119969e-006,-2.650087481e-006,-9.385925068e-007,0.0008640475571,-9.280872918e-014,0.00333683542,0.401
0.08261281997,0.084387362,0,-3.399933121e-006,-3.384257752e-006,-2.235592092e-006,0.0009953520494,-9.944132242e-014,0.003704470349,0.411
0.08260915428,0.08439068496,0,-4.136049938e-006,-4.133525636e-006,-3.813413514e-006,0.001120184315,-1.095111347e-013,0.00409586262,0.421
0.08260527998,0.08439416438,0,-4.863793492e-006,-4.879550033e-006,-5.601120847e-006,0.001246536733,-1.247859509e-013,0.004501007497,0.431
0.08260126412,0.08439773321,0,-5.567318112e-006,-5.606751074e-006,-7.519155133e-006,0.00137094548,-1.471217896e-013,0.004910295364,0.441
0.08259715885,0.08440133184,0,-6.233514341e-006,-6.302233487e-006,-9.488172509e-006,0.001490734401,-1.783754622e-013,0.005315103102,0.451
0.08259300888,0.08440492302,0,-6.851928447e-006,-6.955621757e-006,-1.143543341e-005,0.001603879733,-2.203577083e-013,0.005707821809,0.461
0.0825888589,0.08440844715,0,-7.414568245e-006,-7.558789548e-006,-1.32989253e-005,0.001708895434,-2.748147033e-013,0.006081824191,0.471
0.08258476108,0.08441188931,0,-7.915640708e-006,-8.105555025e-006,-1.502937266e-005,0.001804720843,-3.43428221e-013,0.006431526039,0.481
0.08258073032,0.08441521227,0,-8.351249562e-006,-8.591378901e-006,-1.659053487e-005,0.001890616957,-4.278260417e-013,0.006752357353,0.491
0.08257679641,0.08441839367,0,-8.719092875e-006,-9.013087947e-006,-1.795826574e-005,0.001966075506,-5.295957358e-013,0.007040710188,0.501
0.08257298917,0.08442143351,0,-9.018167475e-006,-9.368640349e-006,-1.911882464e-005,0.002030744217,-6.502957352e-013,0.00729386881,0.511
0.08256930858,0.08442431688,0,-9.248521565e-006,-9.656937436e-006,-2.006681098e-005,0.002084373496,-7.914591291e-013,0.007509931456,0.521
0.08256576955,0.08442705125,0,-9.411035535e-006,-9.877683624e-006,-2.080304512e-005,0.002126778243,-9.545869954e-013,0.007687728386,0.531
0.08256237954,0.0844296366,0,-9.507259165e-006,-1.003128364e-005,-2.133256385e-005,0.00215782132,-1.141129834e-012,0.00782673806,0.541
0.08255913109,0.08443208784,0,-9.539279745e-006,-1.011877066e-005,-2.166289596e-005,0.002177406801,-1.352455691e-012,0.007927010767,0.551
0.08255603164,0.08443441242,0,-9.5095711e-006,-1.014171721e-005,-2.180292176e-005,0.002182913711,-1.589806303e-012,0.007989098318,0.561
0.08255305141,0.08443663269,0,-9.420521565e-006,-1.01018195e-005,-2.176205453e-005,0.002177192364,-1.854220553e-012,0.008013959974,0.571
0.08255020529,0.08443876356,0,-9.274963304e-006,-1.000132488e-005,-2.154777758e-005,0.00216010958,-2.146401329e-012,0.008002745919,0.581
0.08254746348,0.08444081992,0,-9.076117749e-006,-9.843048247e-006,-2.116693031e-005,0.002131733811,-2.466671182e-012,0.007956854068,0.591
0.08254482597,0.08444281667,0,-8.827509191e-006,-9.630297427e-006,-2.06254681e-005,0.002092304407,-2.814956167e-012,0.00787801668,0.601
0.08254226297,0.08444479108,0,-8.532920219e-006,-9.366811355e-006,-1.992845682e-005,0.002042179229,-3.19076124e-012,0.00776823936,0.611
0.08253977448,0.08444675058,0,-8.196348062e-006,-9.056692761e-006,-1.908031481e-005,0.001981820446,-3.593150083e-012,0.007629743312,0.621
0.08253733814,0.08444871008,0,-7.82195184e-006,-8.7043245e-006,-1.808519301e-005,0.001911791274,-4.02074294e-012,0.007464913186,0.631
0.08253492415,0.08445069939,0,-7.414000265e-006,-8.314291335e-006,-1.694740786e-005,0.00183275342,-4.471727676e-012,0.00727625424,0.641
0.08253253251,0.0844527334,0,-6.976812983e-006,-7.891291716e-006,-1.567188519e-005,0.001745460439,-4.943892518e-012,0.007066349033,0.651
0.08253014833,0.08445482701,0,-6.51469918e-006,-7.440046375e-006,-1.426457129e-005,0.001650743769,-5.434671376e-012,0.006837816443,0.661
0.08252774179,0.08445699513,0,-6.031887096e-006,-6.965211924e-006,-1.273278576e-005,0.001549495617,-5.941208029e-012,0.006593269762,0.671
0.08252530545,0.08445925266,0,-5.532464456e-006,-6.47129491e-006,-1.108546167e-005,0.001442647655,-6.460427245e-012,0.006335272454,0.681
0.08252282441,0.08446159959,0,-5.020310255e-006,-5.962577234e-006,-9.333281014e-006,0.001331147854,-6.989113281e-012,0.006066304166,0.691
0.08252029866,0.08446405828,0,-4.499043825e-006,-5.443050668e-006,-7.488675692e-006,0.001215938246,-7.523988377e-012,0.005788721144,0.701
0.08251770586,0.08446662128,0,-3.971975275e-006,-4.916364105e-006,-5.565708761e-006,0.001097933156,-8.061784747e-012,0.005504725035,0.711
0.082515046,0.08446929604,0,-3.442069328e-006,-4.385783541e-006,-3.579834129e-006,0.0009779989487,-8.599311367e-012,0.005216340069,0.721
0.08251231164,0.08447209001,0,-2.911921456e-006,-3.854169336e-006,-1.547574925e-006,0.0008569386555,-9.133507319e-012,0.004925387446,0.731
0.08250950277,0.08447498828,0,-2.383744686e-006,-3.323963938e-006,5.138527968e-007,0.0007354811532,-9.661483419e-012,0.004633475095,0.741
0.08250661194,0.08447799832,0,-1.859367444e-006,-2.797193702e-006,2.586878509e-006,0.0006142866914,-1.018054998e-011,0.004341987427,0.751
0.08250363916,0.08448111266,0,-1.340245035e-006,-2.275481165e-006,4.653940323e-006,0.00049383234,-1.068823242e-011,0.004052081611,0.761
0.08250059932,0.08448432386,0,-8.274845982e-007,-1.760069608e-006,6.699721325e-006,0.000374529598,-1.11822834e-011,0.003764689434,0.771
0.08249748498,0.08448761702,0,-3.218643201e-007,-1.251853291e-006,8.709060239e-006,0.0002569417993,-1.166069758e-011,0.003480514977,0.781
0.08249430358,0.08449099213,0,1.761758028e-007,-7.51367736e-007,1.066742334e-005,0.0001380878093,-1.212169688e-011,0.003200093284,0.791
0.08249106258,0.08449442685,0,6.666189165e-007,-2.586968719e-007,1.256136329e-005,2.34727504e-005,-1.256370268e-011,0.002923940774,0.801
0.08248777688,0.08449791372,0,1.149205787e-006,2.258735066e-007,1.43845491e-005,-0.0001180865438,-1.298529773e-011,0.002651396673,0.811
0.08248442411,0.08450146019,0,1.618720489e-006,6.968917887e-007,1.613216955e-005,-0.0001992278558,-1.338543078e-011,0.002384244464,0.821
0.08248098195,0.08450508863,0,2.067620699e-006,1.146581553e-006,1.777847865e-005,-0.0002766554535,-1.376398995e-011,0.002124439226,0.831
0.08247744292,0.08450880647,0,2.489372719e-006,1.568471021e-006,1.929825157e-005,-0.000348574511,-1.412145661e-011,0.001875779824,0.841
0.08247378469,0.08451262116,0,2.87822877e-006,1.956831511e-006,2.066520756e-005,-0.0004140154924,-1.445847522e-011,0.001641887007,0.851
0.08246998489,0.08451655507,0,3.229165031e-006,2.306581791e-006,2.185190715e-005,-0.0004722158192,-1.477566333e-011,0.0014258601,0.861
0.08246603608,0.08452061564,0,3.537955536e-006,2.613392326e-006,2.28310746e-005,-0.0005224557244,-1.507352576e-011,0.001230409136,0.871
0.08246192336,0.08452481031,0,3.801277444e-006,2.873810445e-006,2.357723133e-005,-0.0005640872405,-1.535242419e-011,0.001057869988,0.881
0.08245763928,0.08452914655,0,4.016789717e-006,3.085347998e-006,2.406818385e-005,-0.0005966063472,-1.561258067e-011,0.0009101565811,0.891
0.08245318383,0.0845336169,0,4.18316813e-006,3.246518872e-006,2.428621519e-005,-0.0006197073963,-1.585412183e-011,0.0007887087413,0.901
0.08244854957,0.08453823626,0,4.300094588e-006,3.356836487e-006,2.421899444e-005,-0.0006333085475,-1.60771188e-011,0.0006944612251,0.911
0.08244373649,0.08454298228,0,4.368216651e-006,3.416776963e-006,2.386018969e-005,-0.0006375527591,-1.628166872e-011,0.0006278375513,0.921
0.08243875951,0.08454786241,0,4.389076821e-006,3.427715683e-006,2.320977728e-005,-0.0006327924784,-1.646796241e-011,0.0005887637381,0.931
0.08243362606,0.08455286175,0,4.365027053e-006,3.391844984e-006,2.227405821e-005,-0.0006195653696,-1.663634681e-011,0.0005766972899,0.941
0.08242833614,0.0845579654,0,4.299122793e-006,3.312073886e-006,2.106538705e-005,-0.0005985648604,-1.678737184e-011,0.0005906656734,0.951
0.08242290467,0.0845631659,0,4.195008842e-006,3.191920086e-006,1.960164991e-005,-0.0005706090014,-1.692180944e-011,0.0006293115439,0.961
0.08241735399,0.08456844836,0,4.056800663e-006,3.035396048e-006,1.79055296e-005,-0.0005366086843,-1.704063626e-011,0.0006909422809,0.971
0.08241169155,0.08457379788,0,3.888962965e-006,2.846895313e-006,1.600363248e-005,-0.0004975385382,-1.71450007e-011,0.0007735817926,0.981
0.0824059397,0.08457919955,0,3.696193289e-006,2.631082225e-006,1.392554168e-005,-0.0004544085823,-1.723616735e-011,0.0008750234265,0.991
0.08240010589,0.08458463848,0,3.483313776e-006,2.392789611e-006,1.170282849e-005,-0.0004082388477,-1.731544942e-011,0.0009928818326,1.001
0.08239421993,0.08459009975,0,3.255342108e-006,2.13708654e-006,9.367782695e-006,-0.0003608675033,-1.738416008e-011,0.00112464244,1.011
0.08238828927,0.08459556103,0,3.017423978e-006,1.869223524e-006,6.953082448e-006,-0.0003124416689,-1.744356222e-011,0.0012676568,1.021
0.08238233626,0.0846010223,0,2.774370842e-006,1.594189939e-006,4.49144818e-006,-0.0002639305021,-1.74948285e-011,0.001419144566,1.031
0.08237638324,0.08460645378,0,2.53074495e-006,1.316784051e-006,2.014556912e-006,-0.0002163201425,-1.753903793e-011,0.001576349256,1.041
0.08237044513,0.084611848,0,2.290821612e-006,1.041569817e-006,-4.474661353e-007,-0.000170443338,-1.757715327e-011,0.001736592269,1.051
0.08236454427,0.08461719751,0,2.058566224e-006,7.728500009e-007,-2.86705108e-006,-0.0001270710345,-1.761003149e-011,0.001897285925,1.061
0.08235868812,0.08462248743,0,1.837627906e-006,5.146538342e-007,-5.219441846e-006,-8.693298878e-005,-1.76384185e-011,0.002055940684,1.071
0.08235290647,0.08462769538,0,1.631342798e-006,2.707325848e-007,-7.482750334e-006,-5.071711712e-005,-1.766296311e-011,0.002210159553,1.081
0.08234720677,0.08463282883,0,1.442743951e-006,4.456180491e-008,-9.638034498e-006,-1.90812425e-005,-1.768422561e-011,0.002357597463,1.091
0.08234161139,0.08463786542,0,1.274578381e-006,-1.606524762e-007,-1.166924631e-005,7.434178769e-006,-1.770268133e-011,0.00249627186,1.101
