"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.004451398272,-0.002674642019,0,-3.370201512e-006,-3.369336127e-006,-2.195508841e-006,0.0009866307955,-9.187173456e-014,0.03917817399,0.411
-0.00445510773,-0.002671270864,0,-4.092459676e-006,-4.105640528e-006,-3.763962013e-006,0.001107975608,-1.01198516e-013,0.03974674642,0.421
-0.004459018819,-0.002667750232,0,-4.804436685e-006,-4.836775588e-006,-5.538371624e-006,0.001230630325,-1.152891123e-013,0.04032142833,0.431
-0.004463070072,-0.002664144151,0,-5.49065453e-006,-5.547477485e-006,-7.439521596e-006,0.001351219835,-1.358497326e-013,0.0408911854,0.441
-0.004467204679,-0.002660510596,0,-6.138415756e-006,-6.225206562e-006,-9.389063052e-006,0.001467160298,-1.645655183e-013,0.04144645482,0.451
-0.004471371882,-0.00265689916,0,-6.737695003e-006,-6.85995974e-006,-1.13157439e-005,0.001576514682,-2.030588019e-013,0.04197913408,0.461
-0.004475527443,-0.002653352683,0,-7.280922091e-006,-7.443982668e-006,-1.315933787e-005,0.001677871333,-2.528761976e-013,0.04248254001,0.471
-0.004479632247,-0.002649904694,0,-7.762700989e-006,-7.971446394e-006,-1.487245117e-005,0.001770229079,-3.154945109e-013,0.04295135289,0.481
-0.004483655095,-0.00264658127,0,-8.179492397e-006,-8.438142686e-006,-1.642063944e-005,0.001852892456,-3.923367707e-013,0.04338155314,0.491
-0.004487570841,-0.002643400803,0,-8.529298611e-006,-8.841199815e-006,-1.778132719e-005,0.00192538125,-4.847906473e-013,0.04377029464,0.501
-0.004491360392,-0.002640374238,0,-8.811376574e-006,-9.178848813e-006,-1.894201159e-005,0.001987358788,-5.942237262e-013,0.04411580786,0.511
-0.004495011177,-0.002637505997,0,-9.025984582e-006,-9.450237485e-006,-1.98981561e-005,0.002038579434,-7.219910433e-013,0.04441726953,0.521
-0.004498515278,-0.002634794684,0,-9.174176739e-006,-9.65529216e-006,-2.065103945e-005,0.002078857506,-8.694318052e-013,0.04467469454,0.531
-0.004501870833,-0.002632233547,0,-9.257639249e-006,-9.794621292e-006,-2.12057821e-005,0.002108049579,-1.037853939e-012,0.04488880187,0.541
