4.75809144973027e-07,0,-4.320438407035e-08,-0.00278343283571303,0,0.001
7.86936709573638e-07,0,1.32836888155907e-07,0.000443834374891594,-3.98988305298797e-15,0.011
3.15976848241917e-07,0,-5.23361677551293e-07,0.00198793737217784,-3.30279593008676e-14,0.021
6.4415939959872e-07,0,-1.65075869063003e-06,-0.000280451669823378,-2.00341371096868e-13,0.031
4.59293204357891e-07,0,-1.74213550963032e-06,-0.000603043590672314,-3.01940194851955e-13,0.041
5.03413843944145e-07,0,-1.3701275065614e-06,0.00056922307703644,-3.77118448231448e-13,0.051
5.1309581294845e-07,0,-1.32847515033063e-06,0.00083320785779506,-5.17496798451561e-13,0.061
5.10303834744263e-07,0,-1.08314657154551e-06,-0.00113518408033997,-6.6976708467531e-13,0.071
5.02308125760464e-07,0,-4.61877107227338e-07,-0.000163595686899498,-7.51125615698622e-13,0.0810000000000001
4.88507680529437e-07,0,-2.4437327716953e-09,0.000409620581194758,-8.08642974629847e-13,0.0910000000000001
4.98943677484931e-07,0,1.16339130329379e-07,-0.000383864127798006,-8.57795009068935e-13,0.101
4.88825321554032e-07,0,4.4365273765834e-07,-0.000571253651287407,-8.90923836441293e-13,0.111
4.8070751290652e-07,0,7.91588433912693e-07,-1.60406070790486e-05,-9.1416685419482e-13,0.121
4.67055286890172e-07,0,8.56540452787158e-07,0.000128200714243576,-9.32218820366704e-13,0.131
4.66754954686621e-07,0,8.59835324718006e-07,-0.000505985284689814,-9.45555482870231e-13,0.141
4.67785326918602e-07,0,9.91469619293639e-07,-0.00023849135322962,-9.55960245858922e-13,0.151
4.48534990482585e-07,0,1.0595632602417e-06,7.7387026976794e-05,-9.64529454569596e-13,0.161
4.35954547128858e-07,0,9.59427666202828e-07,-7.37252994440496e-05,-9.71116633288749e-13,0.171
4.41138126916485e-07,0,9.16414080620598e-07,-0.000338773272233084,-9.76062763599628e-13,0.181
4.34696687534597e-07,0,9.37272261580802e-07,-6.69164874125272e-05,-9.80244856639556e-13,0.191
4.16171985762048e-07,0,8.77177114944061e-07,6.3885745476e-05,-9.83728181379318e-13,0.201
4.09972699344507e-07,0,7.5291961820767e-07,-0.000180241579073481,-9.86387946148859e-13,0.211
4.10906380921006e-07,0,6.97611710620549e-07,-0.000138056551804766,-9.88620426842224e-13,0.221
3.99134137296642e-07,0,6.51913126148429e-07,-1.38432833409752e-05,-9.90672604714304e-13,0.231
3.8625606180176e-07,0,5.19987850111647e-07,0.00011574291420402,-9.92356262267957e-13,0.241
3.76746868369082e-07,0,2.35243476254254e-07,0.000291779695544392,-9.93459329558244e-13,0.251
3.79090437263585e-07,0,-2.4079486138362e-07,0.000511019956320524,-9.93905695592656e-13,0.261
3.82704939738687e-07,0,-9.26215875551861e-07,0.000764004827942699,-9.93803021646922e-13,0.271
3.90012473872048e-07,0,-1.82753126409807e-06,0.00104342552367598,-9.94055207072242e-13,0.281
4.03317869768216e-07,0,-2.93841890197655e-06,0.00134189007803798,-1.00018756298004e-12,0.291
4.23959136242047e-07,0,-4.24205018134671e-06,0.00165179360192269,-1.03259208909107e-12,0.301
4.53399024991086e-07,0,-5.71368673263351e-06,0.00196559284813702,-1.14662760623135e-12,0.311
4.92521053274686e-07,0,-7.32286343918531e-06,0.0022763095330447,-1.46234044838545e-12,0.321
5.42312704965298e-07,0,-9.03593900147825e-06,0.00256992341019213,-2.19574163538849e-12,0.331
6.03443709223939e-07,0,-1.08088643173687e-05,0.00284004095010459,-3.67443445462023e-12,0.341
6.7637108713825e-07,0,-1.25912292787689e-05,0.00308159622363746,-6.32062110983433e-12,0.351
7.62048330216203e-07,0,-1.43349943755311e-05,0.00329038593918085,-1.06024763621426e-11,0.361
8.60873683450336e-07,0,-1.59896080731414e-05,0.00344849308021367,-1.69597738630678e-11,0.371
9.73066448750615e-07,0,-1.75096265593311e-05,0.00356473703868687,-2.57305756562465e-11,0.381
1.0992973784596e-06,0,-1.88612757483497e-05,0.00364258675836027,-3.71044826807942e-11,0.391
1.23990491829318e-06,0,-2.00248177861795e-05,0.00368662900291383,-5.11031147953922e-11,0.401
1.39517794650601e-06,0,-2.09931040444644e-05,0.00369790173135698,-6.75916753123396e-11,0.411
1.56520559357887e-06,0,-2.1765068595414e-05,0.00367758143693209,-8.6307704039168e-11,0.421
1.74962679011514e-06,0,-2.23380357056158e-05,0.00362707697786391,-1.06891794027231e-10,0.431
1.94815515897062e-06,0,-2.27121454372536e-05,0.00354953738860786,-1.2892335810033e-10,0.441
2.16049670598295e-06,0,-2.28939388762228e-05,0.00344963045790792,-1.51954851479452e-10,0.451
2.38605684899085e-06,0,-2.28961635002634e-05,0.00333213340491056,-1.75540984526101e-10,0.461
2.62408843809681e-06,0,-2.27362670557341e-05,0.00320127792656422,-1.99263730515931e-10,0.471
2.87364923678979e-06,0,-2.24344039452262e-05,0.0030606237705797,-2.22749943490363e-10,0.481
3.13362693304953e-06,0,-2.20117271965137e-05,0.0029111762996763,-2.45682002519843e-10,0.491
3.40271117238444e-06,0,-2.14882820728235e-05,0.00275374832563102,-2.67801975040172e-10,0.501
3.67918687516067e-06,0,-2.08765395655064e-05,0.00258918339386582,-2.8890886905053e-10,0.511
3.96121413359651e-06,0,-2.01862294488819e-05,0.00241918186657131,-3.08854025687921e-10,0.521
4.24709287472069e-06,0,-1.94284912140574e-05,0.00224707694724202,-3.27537108546494e-10,0.531
4.53495249530533e-06,0,-1.86172837857157e-05,0.0020763895008713,-3.44900635829148e-10,0.541
4.82290579384426e-06,0,-1.77688853000291e-05,0.00191016600001603,-3.60924429232412e-10,0.551
5.109049652674e-06,0,-1.69006216310663e-05,0.00175081053748727,-3.75619757519985e-10,0.561
5.39150414624601e-06,0,-1.6029614926083e-05,0.00160012079868466,-3.89023369073982e-10,0.571
5.66844573768321e-06,0,-1.51718131746748e-05,0.00145938713103533,-4.01191552201752e-10,0.581
5.93811182625359e-06,0,-1.43411534736515e-05,0.00132372474763542,-4.12194500754026e-10,0.591
6.19867068962776e-06,0,-1.35446316562593e-05,0.00119797512888908,-4.22110901787676e-10,0.601
6.44837155050482e-06,0,-1.27857392726582e-05,0.00108011905103922,-4.31023439162459e-10,0.611
6.68582197249634e-06,0,-1.20679151223158e-05,0.000971417408436537,-4.39015795938857e-10,0.621
6.90972865413642e-06,0,-1.13959513328155e-05,0.00087327096844092,-4.46170517198752e-10,0.631
7.11897973815212e-06,0,-1.07755358840222e-05,0.000786669261287898,-4.52567427977613e-10,0.641
7.31266209186288e-06,0,-1.02095336842467e-05,0.000668458233121783,-4.58282578552627e-10,0.651
7.49152877688175e-06,0,-9.74762588157319e-06,0.000697260198649019,-4.63389410176873e-10,0.661
7.65967160987202e-06,0,-9.5127879831125e-06,0.000817202788311988,-4.67964889061534e-10,0.671
7.81837115937378e-06,0,-9.6269804998883e-06,0.00102063175290823,-4.72088312886143e-10,0.681
7.9682258729008e-06,0,-1.01610667115892e-05,0.00128589093219489,-4.75838424218722e-10,0.691000000000001
8.110425369523e-06,0,-1.11281924546347e-05,0.001591089181602,-4.7929049618034e-10,0.701000000000001
8.24638573249104e-06,0,-1.24991493066773e-05,0.0019195870263502,-4.82514639355003e-10,0.711000000000001
8.37781590234954e-06,0,-1.42214130391949e-05,0.00226052710786462,-4.85574525033172e-10,0.721000000000001
8.50656397233251e-06,0,-1.62341875693528e-05,0.00260723289102316,-4.88526996633709e-10,0.731000000000001
8.63467903400306e-06,0,-1.84783511940623e-05,0.00295565673150122,-4.91422125215024e-10,0.741000000000001
8.76438116392819e-06,0,-2.09018580790143e-05,0.00330262398347259,-4.94303709075439e-10,0.751000000000001
8.89804050530074e-06,0,-2.34602721320698e-05,0.00364249409176409,-4.97209551308941e-10,0.761000000000001
9.03802992979763e-06,0,-2.61113254964584e-05,0.00397338951006532,-5.001720149167e-10,0.771000000000001
9.1869887910434e-06,0,-2.88192550215172e-05,0.00429388228803873,-5.03217745251305e-10,0.781000000000001
9.34791933104862e-06,0,-3.15572760882787e-05,0.00460405834019184,-5.06368225128284e-10,0.791000000000001
9.52397476794431e-06,0,-3.43072933901567e-05,0.00490432791411877,-5.09639663803796e-10,0.801000000000001
9.71850568021182e-06,0,-3.70579873560928e-05,0.00519489962607622,-5.13043219019238e-10,0.811000000000001
9.9350309028523e-06,0,-3.98025731556118e-05,0.00547563843429089,-5.16585108023548e-10,0.821000000000001
1.01772111520404e-05,0,-4.2536838009255e-05,0.00574610894545913,-5.20266718595508e-10,0.831000000000001
1.04488135548308e-05,0,-4.52578206022736e-05,0.00600417284294963,-5.24084997621799e-10,0.841000000000001
1.07535797724267e-05,0,-4.79595728393178e-05,0.00624664127826691,-5.28032506608156e-10,0.851000000000001
1.1095090485469e-05,0,-5.06310825585388e-05,0.00647936901077628,-5.32097643723972e-10,0.861000000000001
1.14767581180786e-05,0,-5.32532540091779e-05,0.00667285965755582,-5.36265032380356e-10,0.871000000000001
1.19013893709052e-05,0,-5.5793749197619e-05,0.00683604972437024,-5.40515521230134e-10,0.881000000000001
1.23718291433761e-05,0,-5.82234679313842e-05,0.00697010103613138,-5.44826739279358e-10,0.891000000000001
1.28908332044375e-05,0,-6.05260902375448e-05,0.00710182031616569,-5.49174039576883e-10,0.901000000000001
1.34599276861991e-05,0,-6.26703258603811e-05,0.00714029697701335,-5.53531165348176e-10,0.911000000000001
1.40782667585881e-05,0,-6.45793552394025e-05,0.0071156844496727,-5.57869861417259e-10,0.921000000000001
1.4745270163985e-05,0,-6.61829180899076e-05,0.00703218718990684,-5.62160651362831e-10,0.931000000000001
1.5460482245544e-05,0,-6.7444154410623e-05,0.00690177036449313,-5.66373836718981e-10,0.941000000000001
1.62226770044072e-05,0,-6.83619873598218e-05,0.00673658307641745,-5.70481162309733e-10,0.951000000000001
1.7029949958669e-05,0,-6.89613152644597e-05,0.00654585054144263,-5.74456926472067e-10,0.961000000000001
1.78795507963514e-05,0,-6.92798421368934e-05,0.00633538933470845,-5.78279035767792e-10,0.971000000000001
1.87678433576366e-05,0,-6.93570400471799e-05,0.00610687723383307,-5.81929671117365e-10,0.981000000000001
